source_acronym,source_structure_id,n_units_sampled,match_quality,matched_injection_acronym,matched_injection_structure_id,match_note,n_injection_experiments,target_structure_id,target_acronym,n_unionize_experiments,mean_projection_density,median_projection_density,mean_projection_energy,median_projection_energy,mean_normalized_projection_volume,median_normalized_projection_volume
VISpm,533,72,exact,VISpm,533,Exact injection_structure_ids match.,28,155,LD,28,0.06381112530943114,0.0014721861093819001,209.92744773924355,1.0554203591145859,0.580323566901137,0.02754786218154155
VISpm,533,72,exact,VISpm,533,Exact injection_structure_ids match.,28,805,VISpm1,28,0.0612280485664264,0.020308807786335252,117.89632981492358,19.412679384994497,0.08339992913223,0.0437084154364811
VISpm,533,72,exact,VISpm,533,Exact injection_structure_ids match.,28,279,RSPagl6b,28,0.058404803812165784,0.022361627779901,68.6287024308748,10.8224310874939,0.0144527809601493,0.01030206258359905
VISpm,533,72,exact,VISpm,533,Exact injection_structure_ids match.,28,281,VISam1,28,0.05638429431991908,0.02275112503032335,90.37816164883034,16.05877620769975,0.06270836619841882,0.0368680189101637
VISpm,533,72,exact,VISpm,533,Exact injection_structure_ids match.,28,305,VISp6b,28,0.053808400959011765,0.01495015248656275,72.31536709025502,7.391085863113405,0.06157031436306396,0.02535615410065825
VISpm,533,72,exact,VISpm,533,Exact injection_structure_ids match.,28,906,RSPagl6a,28,0.05259515000160375,0.01688498014154645,75.85576643118763,11.66179656982425,0.1466593998727598,0.0808962011059549
VISpm,533,72,exact,VISpm,533,Exact injection_structure_ids match.,28,274,RSPd6a,28,0.051254633186280305,0.01282959012314675,66.48900913443653,7.162599168576715,0.26722814978206844,0.1505492617132075
VISpm,533,72,exact,VISpm,533,Exact injection_structure_ids match.,28,377,VISpl6a,28,0.04968694686454281,0.00309833873798535,60.66025995095602,1.72845870256424,0.03493505785196376,0.0038802936541913
VISpm,533,72,exact,VISpm,533,Exact injection_structure_ids match.,28,393,VISpl6b,28,0.046915146867906606,0.0024614562011314,58.53773200715128,0.9412340223789211,0.0024842998804788857,0.0003046518407837
VISpm,533,72,exact,VISpm,533,Exact injection_structure_ids match.,28,121,VISl6b,28,0.04687625476608307,0.006306109260817899,58.77129717999004,2.794058636615245,0.012902329852504137,0.0030414777498800998
VISpm,533,72,exact,VISpm,533,Exact injection_structure_ids match.,28,590,RSPv6a,28,0.04574659998720493,0.0099609144963324,61.94817421265464,4.75838077376761,0.20315149191748785,0.135545615329268
VISpm,533,72,exact,VISpm,533,Exact injection_structure_ids match.,28,330,RSPd6b,28,0.04572419181181374,0.0071963251013583,44.3053331690652,2.9698872212033347,0.009925480111586909,0.0050349208151245495
VISpm,533,72,exact,VISpm,533,Exact injection_structure_ids match.,28,321,SubG,28,0.04421121946051526,0.0,78.61213556387011,0.0,0.00822753759175837,0.0
VISpm,533,72,exact,VISpm,533,Exact injection_structure_ids match.,28,218,LP,28,0.04342981494813015,0.0028661726253900502,97.51453136836919,1.7405343858766549,0.4915988829145605,0.053440830292387345
VISpm,533,72,exact,VISpm,533,Exact injection_structure_ids match.,28,33,VISp6a,28,0.04330689159936863,0.0076954151436133995,58.281723611178236,5.704128980636595,0.31620210819135636,0.1214920908678715
VISpm,533,72,exact,VISpm,533,Exact injection_structure_ids match.,28,74,VISl6a,28,0.04180334948523562,0.0059093337040394,53.69651159518724,2.581792782292035,0.06611635778085005,0.0095797342716402
VISpm,533,72,exact,VISpm,533,Exact injection_structure_ids match.,28,894,RSPagl,28,0.03979674532486101,0.014345998597249051,56.09134010478912,7.98615142746858,0.7045157385266428,0.402109109110854
VISpm,533,72,exact,VISpm,533,Exact injection_structure_ids match.,28,312782598,VISli6b,28,0.03899985957862108,0.0065053416465243995,45.8816365082044,2.704304046534455,0.004685209147414333,0.0011362777041018
VISp,385,65,exact,VISp,385,Exact injection_structure_ids match.,282,74,VISl6a,282,0.053965327796217946,0.004950342614043901,149.04261873244408,3.090755343437195,0.05544932066101377,0.018613158307347902
VISp,385,65,exact,VISp,385,Exact injection_structure_ids match.,282,496345672,LGd-ip,282,0.05054485928448467,0.00019035590051365,259.1529567367463,0.113033161214943,0.03734626366361565,0.00042940056838565
VISp,385,65,exact,VISp,385,Exact injection_structure_ids match.,282,121,VISl6b,282,0.0504947036810216,0.0048188646459291,117.44301258763818,2.5458010435104352,0.010599910993727937,0.0035124496765877
VISp,385,65,exact,VISp,385,Exact injection_structure_ids match.,282,305,VISp6b,282,0.05048989430963774,0.01092608324872055,108.18505543811688,8.249962329864506,0.05596618674457238,0.0336256667012412
VISp,385,65,exact,VISp,385,Exact injection_structure_ids match.,282,33,VISp6a,282,0.048949738311310706,0.01109131889283055,114.16714190947995,11.664607995080349,0.3302294154027608,0.2315158525382255
VISp,385,65,exact,VISp,385,Exact injection_structure_ids match.,282,496345668,LGd-co,282,0.04521219693978147,0.0003448096540523,202.1304019449344,0.1775670275092125,0.14403335592846622,0.00493254651485845
VISp,385,65,exact,VISp,385,Exact injection_structure_ids match.,282,170,LGd,282,0.044048814057063075,0.0003207436287878,202.1387966524051,0.167954993178334,0.2417066154219722,0.00687955762721975
VISp,385,65,exact,VISp,385,Exact injection_structure_ids match.,282,973,VISl2/3,282,0.04287184535523605,0.00236040435265745,130.29629258330758,1.5642042160034149,0.07826828950444761,0.01601418620774385
VISp,385,65,exact,VISp,385,Exact injection_structure_ids match.,282,573,VISl4,282,0.042730432690674135,0.00247535288952385,134.83991727585428,1.8152127672460399,0.0442985068693172,0.0082648665297661
VISp,385,65,exact,VISp,385,Exact injection_structure_ids match.,282,409,VISl,282,0.042551064354170165,0.00423601800626095,127.06332922344701,2.95996002423366,0.30089703187451106,0.1047213065793895
VISp,385,65,exact,VISp,385,Exact injection_structure_ids match.,282,377,VISpl6a,282,0.041218388381742896,0.0012992339648957999,76.10160266561259,0.790627002716064,0.01995256542368259,0.00319333241186185
VISp,385,65,exact,VISp,385,Exact injection_structure_ids match.,282,613,VISl5,282,0.04085454507467226,0.0034378214338689,128.15958133121876,2.586162219680595,0.07366334027382747,0.0211288899352743
VISp,385,65,exact,VISp,385,Exact injection_structure_ids match.,282,496345664,LGd-sh,282,0.038692957896365475,0.0001820608070058,175.79448124883749,0.09298115008558215,0.060326995829890255,0.00119139205110105
VISp,385,65,exact,VISp,385,Exact injection_structure_ids match.,282,869,VISpl4,282,0.03783111641685796,0.00114226167918255,97.67691004940683,0.7216320436789061,0.006942042895196895,0.0006964731609428
VISp,385,65,exact,VISp,385,Exact injection_structure_ids match.,282,312782594,VISli6a,282,0.03754689384644708,0.00123714481014755,94.63217917512571,0.7396593391895295,0.013270501971312463,0.002187604890778
VISp,385,65,exact,VISp,385,Exact injection_structure_ids match.,282,393,VISpl6b,282,0.03650183740358802,0.0010976966586895,58.130501409448506,0.6094722790274935,0.001518159099472246,0.00019346574522485002
VISp,385,65,exact,VISp,385,Exact injection_structure_ids match.,282,312782598,VISli6b,282,0.035160581760464125,0.0016024214564822,79.31619452708244,0.8361485796584665,0.002772711652071899,0.0004058065968673
