clean_feature_index,original_neuron_index,raw_mu_inanimate,raw_mu_animate,raw_contrast,normalized_contrast,abs_normalized_contrast,signed_log_abs_normalized_contrast
32243,32243,0.050545443,0.06761902,0.017073575,0.0011682804,0.0011682804,0.54194844
20363,20363,0.035999984,0.053650785,0.017650802,0.0011680662,0.0011680662,0.5418917
27526,27526,0.04181818,0.028888887,-0.012929292,-0.0011679349,0.0011679349,-0.5418568
33221,33221,0.036363628,0.055238087,0.018874459,0.0011678769,0.0011678769,0.5418415
24049,24049,0.06909089,0.06698411,-0.0021067783,-0.0011675712,0.0011675712,-0.54176044
36303,36303,0.07890906,0.10063489,0.021725826,0.001167411,0.001167411,0.54171795
27177,27177,0.042545445,0.0606349,0.018089455,0.0011673996,0.0011673996,0.5417149
27330,27330,0.03381818,0.05079364,0.016975459,0.0011673155,0.0011673155,0.5416926
36607,36607,0.08218179,0.10412695,0.021945164,0.0011673043,0.0011673043,0.54168975
6484,6484,0.046545446,0.06317458,0.016629137,0.0011672466,0.0011672466,0.5416744
6057,6057,0.093090884,0.08761901,-0.0054718778,-0.0011671409,0.0011671409,-0.54164636
11267,11267,0.026545446,0.041904747,0.015359301,0.0011669928,0.0011669928,0.5416071
36093,36093,0.09199997,0.1139682,0.02196823,0.0011669779,0.0011669779,0.54160315
30677,30677,0.018181818,0.033650782,0.015468964,0.0011669309,0.0011669309,0.54159063
28238,28238,0.10872723,0.10158724,-0.0071399882,-0.0011668084,0.0011668084,-0.54155815
9384,9384,0.07781818,0.06952378,-0.008294396,-0.0011667884,0.0011667884,-0.5415529
9458,9458,0.07454543,0.07111109,-0.0034343377,-0.0011666752,0.0011666752,-0.54152286
34040,34040,0.013090908,0.028253963,0.015163056,0.0011665296,0.0011665296,0.54148424
29655,29655,0.031999994,0.020317456,-0.011682538,-0.0011665033,0.0011665033,-0.54147726
29664,29664,0.03999999,0.028888883,-0.011111109,-0.0011664066,0.0011664066,-0.5414516
23942,23942,0.03890908,0.05301586,0.01410678,0.0011663171,0.0011663171,0.54142785
10188,10188,0.030181814,0.018730158,-0.011451656,-0.0011662111,0.0011662111,-0.5413997
7127,7127,0.029818175,0.045714267,0.015896091,0.0011661767,0.0011661767,0.5413906
28964,28964,0.017090907,0.031746022,0.014655115,0.0011661736,0.0011661736,0.54138976
23642,23642,0.025090907,0.04190475,0.016813844,0.0011660152,0.0011660152,0.54134774
35843,35843,0.00909091,0.023809519,0.014718609,0.0011660035,0.0011660035,0.54134464
27441,27441,0.02181818,0.007619048,-0.014199132,-0.0011659589,0.0011659589,-0.5413328
10145,10145,0.039272714,0.05714283,0.017870117,0.0011659192,0.0011659192,0.54132223
25007,25007,0.027636359,0.044444434,0.016808076,0.0011658522,0.0011658522,0.54130447
8571,8571,0.052727256,0.041904747,-0.0108225085,-0.0011658282,0.0011658282,-0.5412981
16593,16593,0.045818165,0.036190465,-0.0096277,-0.0011658133,0.0011658133,-0.54129416
7431,7431,0.019999998,0.03555555,0.015555551,0.0011657146,0.0011657146,0.54126793
25437,25437,0.050181806,0.06603173,0.015849926,0.0011656894,0.0011656894,0.54126126
18012,18012,0.0490909,0.038412686,-0.010678213,-0.0011656685,0.0011656685,-0.5412557
27834,27834,0.0701818,0.060952365,-0.0092294365,-0.0011654804,0.0011654804,-0.54120576
23696,23696,0.051999986,0.037460312,-0.014539674,-0.0011652524,0.0011652524,-0.5411452
19264,19264,0.1494545,0.14571422,-0.0037402809,-0.0011650268,0.0011650268,-0.54108536
10686,10686,0.08763632,0.08063489,-0.00700143,-0.0011649989,0.0011649989,-0.541078
7731,7731,0.060363628,0.051746022,-0.008617606,-0.0011648624,0.0011648624,-0.54104173
27702,27702,0.054181803,0.03904761,-0.015134193,-0.001164732,0.001164732,-0.54100704
34955,34955,0.051636353,0.043809507,-0.007826846,-0.0011646221,0.0011646221,-0.5409779
10640,10640,0.041454546,0.06031744,0.018862896,0.0011645255,0.0011645255,0.5409522
8421,8421,0.049454533,0.03936507,-0.010089461,-0.0011642489,0.0011642489,-0.5408788
29784,29784,0.045818172,0.06571428,0.019896105,0.0011640866,0.0011640866,0.5408356
29238,29238,0.074545436,0.097460285,0.02291485,0.0011640345,0.0011640345,0.5408218
30633,30633,0.018909086,0.035873007,0.016963921,0.001163969,0.001163969,0.5408044
32986,32986,0.018545453,0.034920625,0.016375173,0.001163801,0.001163801,0.54075974
38243,38243,0.04036362,0.058412682,0.018049061,0.0011636324,0.0011636324,0.5407149
27571,27571,0.085818164,0.07999998,-0.0058181807,-0.0011635893,0.0011635893,-0.5407035
35643,35643,0.074545436,0.09523807,0.020692632,0.0011632834,0.0011632834,0.5406222
31785,31785,0.03563636,0.023492059,-0.012144303,-0.0011631933,0.0011631933,-0.5405982
37770,37770,0.037090905,0.054603152,0.017512247,0.0011631863,0.0011631863,0.54059637
16007,16007,0.035272714,0.052698392,0.017425679,0.0011630999,0.0011630999,0.54057336
5250,5250,0.059636347,0.053968236,-0.005668111,-0.0011630142,0.0011630142,-0.5405506
29097,29097,0.07599998,0.0685714,-0.007428579,-0.001162766,0.001162766,-0.54048467
3216,3216,0.055272717,0.045714274,-0.009558443,-0.0011626743,0.0011626743,-0.5404602
7385,7385,0.041090902,0.028888883,-0.012202019,-0.0011626589,0.0011626589,-0.5404561
3137,3137,0.045818172,0.033015866,-0.012802307,-0.0011623609,0.0011623609,-0.5403769
13440,13440,0.023999996,0.03999999,0.015999995,0.001162352,0.001162352,0.5403745
14650,14650,0.14618175,0.1444444,-0.0017373413,-0.0011623371,0.0011623371,-0.5403706
17153,17153,0.1032727,0.097142816,-0.006129883,-0.0011623371,0.0011623371,-0.5403706
27920,27920,0.03454545,0.022222213,-0.012323238,-0.0011620931,0.0011620931,-0.5403057
27366,27366,0.021454545,0.03809523,0.016640684,0.0011620261,0.0011620261,0.54028785
38809,38809,0.04109089,0.05777775,0.01668686,0.0011619853,0.0011619853,0.540277
25890,25890,0.034909084,0.02349206,-0.011417024,-0.0011619184,0.0011619184,-0.5402592
26528,26528,0.023636358,0.040634908,0.01699855,0.0011618333,0.0011618333,0.54023653
9643,9643,0.06254545,0.05365078,-0.008894667,-0.0011615455,0.0011615455,-0.54015994
29103,29103,0.054181796,0.07396823,0.019786436,0.0011615255,0.0011615255,0.54015464
14554,14554,0.021818178,0.037777763,0.015959585,0.0011613185,0.0011613185,0.54009956
18343,18343,0.042181805,0.033333324,-0.008848481,-0.001161315,0.001161315,-0.5400986
39155,39155,0.062181808,0.050793637,-0.011388171,-0.0011612386,0.0011612386,-0.5400783
38843,38843,0.034909084,0.051428556,0.016519472,0.0011611381,0.0011611381,0.5400515
12551,12551,0.059272707,0.0806349,0.021362193,0.0011611208,0.0011611208,0.54004693
5557,5557,0.07672724,0.069523774,-0.007203467,-0.0011610882,0.0011610882,-0.5400383
30577,30577,0.020727273,0.038412686,0.017685413,0.0011607859,0.0011607859,0.53995776
19544,19544,0.01709091,0.034920625,0.017829716,0.0011607342,0.0011607342,0.53994405
11925,11925,0.02472727,0.04063491,0.015907642,0.0011606512,0.0011606512,0.53992194
18612,18612,0.035272717,0.024444437,-0.010828281,-0.0011605872,0.0011605872,-0.53990483
9145,9145,0.03490908,0.051428553,0.016519472,0.0011603392,0.0011603392,0.53983885
27826,27826,0.027999997,0.04603174,0.018031742,0.001160282,0.001160282,0.5398236
2089,2089,0.048727263,0.037142843,-0.01158442,-0.0011601674,0.0011601674,-0.5397931
21580,21580,0.042909086,0.030476185,-0.012432901,-0.0011601627,0.0011601627,-0.5397918
33721,33721,0.06436361,0.056190453,-0.00817316,-0.0011599422,0.0011599422,-0.5397331
6642,6642,0.08181816,0.102222174,0.020404011,0.0011598947,0.0011598947,0.5397205
2819,2819,0.03854545,0.053968243,0.015422795,0.0011598817,0.0011598817,0.539717
38483,38483,0.06981817,0.08920633,0.019388162,0.0011597839,0.0011597839,0.539691
35470,35470,0.021818178,0.036825392,0.015007215,0.0011596638,0.0011596638,0.53965896
6521,6521,0.06581816,0.054920614,-0.010897547,-0.0011595711,0.0011595711,-0.5396342
23573,23573,0.029454539,0.046031736,0.016577197,0.001159457,0.001159457,0.5396038
15290,15290,0.21309088,0.21587302,0.0027821362,-0.0011594445,0.0011594445,-0.5396005
28409,28409,0.04072727,0.058095228,0.017367959,0.0011593818,0.0011593818,0.5395838
2653,2653,0.0621818,0.053015858,-0.009165943,-0.0011593755,0.0011593755,-0.53958213
21066,21066,0.054909073,0.073333316,0.018424243,0.0011593495,0.0011593495,0.5395752
7180,7180,0.043999992,0.062222213,0.01822222,0.0011591965,0.0011591965,0.53953445
30904,30904,0.029090904,0.046666652,0.017575748,0.0011591916,0.0011591916,0.53953314
15085,15085,0.05272726,0.044126973,-0.008600287,-0.0011590566,0.0011590566,-0.53949714
28317,28317,0.027999997,0.013650794,-0.014349204,-0.0011585365,0.0011585365,-0.5393585
35782,35782,0.037454534,0.054603145,0.01714861,0.0011582456,0.0011582456,0.53928095
38964,38964,0.027636357,0.045079358,0.017443001,0.0011582223,0.0011582223,0.53927475
9516,9516,0.08399999,0.10571425,0.021714255,0.001158128,0.001158128,0.5392496
17785,17785,0.020727271,0.038730145,0.018002873,0.0011578779,0.0011578779,0.5391829
29570,29570,0.026181811,0.04317459,0.01699278,0.001157763,0.001157763,0.53915226
29117,29117,0.033818174,0.051746022,0.017927848,0.0011577255,0.0011577255,0.53914225
34946,34946,0.026545454,0.013968251,-0.012577203,-0.0011577205,0.0011577205,-0.53914094
25896,25896,0.03781817,0.02761904,-0.010199131,-0.0011576654,0.0011576654,-0.5391262
35365,35365,0.052363615,0.072698385,0.020334769,0.0011575981,0.0011575981,0.5391083
23660,23660,0.10218179,0.093333304,-0.008848488,-0.001157525,0.001157525,-0.5390887
1398,1398,0.058181792,0.049841247,-0.008340545,-0.0011574831,0.0011574831,-0.5390776
503,503,0.0570909,0.046031732,-0.011059169,-0.0011574144,0.0011574144,-0.5390593
24763,24763,0.049454533,0.06952378,0.020069249,0.0011572721,0.0011572721,0.5390213
11177,11177,0.04072727,0.058095217,0.017367948,0.0011571965,0.0011571965,0.5390011
12490,12490,0.024363633,0.040952373,0.01658874,0.0011571713,0.0011571713,0.53899443
16371,16371,0.015636364,0.030793643,0.015157279,0.0011568244,0.0011568244,0.5389018
27305,27305,0.04181817,0.05999998,0.018181808,0.0011567906,0.0011567906,0.5388928
2273,2273,0.06618179,0.086666636,0.02048485,0.0011567879,0.0011567879,0.5388921
7186,7186,0.06363635,0.05428569,-0.009350657,-0.0011565359,0.0011565359,-0.53882486
30277,30277,0.03636363,0.025396816,-0.010966815,-0.0011565122,0.0011565122,-0.53881854
12977,12977,0.07672724,0.06793648,-0.008790761,-0.0011563841,0.0011563841,-0.5387844
25961,25961,0.026545448,0.04412697,0.01758152,0.0011557944,0.0011557944,0.53862685
22047,22047,0.03745454,0.05650792,0.019053377,0.0011555084,0.0011555084,0.53855056
2725,2725,0.046181805,0.035873003,-0.010308802,-0.0011553955,0.0011553955,-0.53852034
21561,21561,0.025454538,0.04285713,0.017402591,0.0011553844,0.0011553844,0.53851736
6094,6094,0.03418181,0.022222217,-0.011959594,-0.0011552974,0.0011552974,-0.5384941
21636,21636,0.06763634,0.0885714,0.020935059,0.0011552237,0.0011552237,0.53847444
3099,3099,0.05963636,0.04920634,-0.010430019,-0.0011551692,0.0011551692,-0.5384599
10803,10803,0.11454541,0.10984123,-0.004704185,-0.0011545187,0.0011545187,-0.5382861
16762,16762,0.027999995,0.015555552,-0.012444443,-0.0011545091,0.0011545091,-0.5382835
19709,19709,0.09454542,0.0885714,-0.005974017,-0.0011543683,0.0011543683,-0.5382459
13934,13934,0.022181815,0.038730152,0.016548337,0.0011542494,0.0011542494,0.5382141
9649,9649,0.07381816,0.06666664,-0.0071515217,-0.0011541774,0.0011541774,-0.5381949
10677,10677,0.021090908,0.03777776,0.016686851,0.0011541686,0.0011541686,0.5381925
35779,35779,0.08145452,0.1028571,0.021402575,0.0011541569,0.0011541569,0.53818935
21929,21929,0.049818166,0.038730137,-0.011088029,-0.0011539035,0.0011539035,-0.53812164
681,681,0.056727253,0.042857125,-0.0138701275,-0.0011538228,0.0011538228,-0.53810006
9966,9966,0.034181815,0.0231746,-0.011007214,-0.0011537503,0.0011537503,-0.5380807
2422,2422,0.036363624,0.026349198,-0.010014426,-0.001153749,0.001153749,-0.53808033
12519,12519,0.059636336,0.04952379,-0.010112546,-0.001153741,0.001153741,-0.5380782
18107,18107,0.064363606,0.055873,-0.008490607,-0.0011536856,0.0011536856,-0.53806335
1358,1358,0.03890907,0.027936498,-0.0109725725,-0.001153627,0.001153627,-0.5380477
23735,23735,0.089090884,0.10888884,0.019797958,0.0011536079,0.0011536079,0.53804255
27695,27695,0.027999995,0.044126976,0.016126981,0.0011533452,0.0011533452,0.53797233
30174,30174,0.050545435,0.038095225,-0.012450211,-0.0011532963,0.0011532963,-0.5379593
12834,12834,0.027272724,0.0142857125,-0.012987011,-0.0011532226,0.0011532226,-0.53793955
27311,27311,0.061454535,0.08031743,0.018862896,0.0011531571,0.0011531571,0.537922
4625,4625,0.035999995,0.051428556,0.015428562,0.0011530824,0.0011530824,0.53790206
20301,20301,0.05927271,0.049523797,-0.009748913,-0.0011530817,0.0011530817,-0.5379019
8513,8513,0.03890908,0.02920634,-0.009702742,-0.0011529087,0.0011529087,-0.5378556
21705,21705,0.055999987,0.047936488,-0.008063499,-0.0011524535,0.0011524535,-0.5377338
9686,9686,0.059636354,0.07936507,0.019728713,0.0011522351,0.0011522351,0.5376754
5308,5308,0.042545445,0.059999984,0.017454538,0.0011521871,0.0011521871,0.5376625
36900,36900,0.061818168,0.05206347,-0.009754699,-0.0011520344,0.0011520344,-0.5376216
20651,20651,0.03127272,0.04857141,0.017298691,0.001151805,0.001151805,0.5375603
15695,15695,0.022909088,0.039999984,0.017090896,0.0011517352,0.0011517352,0.53754157
1382,1382,0.039272714,0.026031738,-0.013240976,-0.0011516621,0.0011516621,-0.53752196
35705,35705,0.17090906,0.17142855,0.0005194843,-0.0011516334,0.0011516334,-0.5375143
16783,16783,0.029818173,0.046666652,0.016848478,0.0011515766,0.0011515766,0.5374991
30311,30311,0.1316363,0.12698409,-0.004652217,-0.001151531,0.001151531,-0.5374869
12223,12223,0.056727257,0.04603172,-0.010695536,-0.0011515112,0.0011515112,-0.53748155
22683,22683,0.10509087,0.09968249,-0.005408384,-0.001151464,0.001151464,-0.5374689
18594,18594,0.055636343,0.04698411,-0.008652233,-0.0011513857,0.0011513857,-0.537448
9630,9630,0.042545453,0.033333324,-0.009212129,-0.001151328,0.001151328,-0.53743255
36800,36800,0.029454539,0.045714274,0.016259735,0.0011513184,0.0011513184,0.5374299
3693,3693,0.05454544,0.045079347,-0.009466093,-0.001151277,0.001151277,-0.53741884
8707,8707,0.03381817,0.05142856,0.01761039,0.0011510174,0.0011510174,0.53734934
1423,1423,0.039999984,0.05809522,0.018095236,0.0011510034,0.0011510034,0.53734565
25175,25175,0.03781817,0.026031742,-0.011786429,-0.0011509834,0.0011509834,-0.5373402
33499,33499,0.038545445,0.056825373,0.018279929,0.0011509149,0.0011509149,0.5373219
26666,26666,0.07163634,0.093333304,0.021696962,0.0011504572,0.0011504572,0.53719926
9420,9420,0.0330909,0.049841247,0.016750347,0.0011504034,0.0011504034,0.53718483
27900,27900,0.07163634,0.09206345,0.020427108,0.0011503813,0.0011503813,0.53717893
30663,30663,0.018181818,0.035238087,0.01705627,0.0011501398,0.0011501398,0.53711426
15586,15586,0.1254545,0.12285708,-0.0025974214,-0.0011500595,0.0011500595,-0.53709275
28879,28879,0.014545454,0.0295238,0.0149783455,0.0011500106,0.0011500106,0.53707963
20696,20696,0.02690909,0.04222221,0.015313119,0.0011499352,0.0011499352,0.5370594
30937,30937,0.019272726,0.03523808,0.015965354,0.001149914,0.001149914,0.5370537
26074,26074,0.039999984,0.057460293,0.017460309,0.0011498989,0.0011498989,0.5370497
4684,4684,0.091999985,0.12253964,0.030539654,0.0011498407,0.0011498407,0.5370341
24865,24865,0.04618181,0.0653968,0.019214991,0.00114949,0.00114949,0.5369401
11322,11322,0.03199999,0.020634916,-0.011365075,-0.0011494362,0.0011494362,-0.5369257
24860,24860,0.09309087,0.08666663,-0.006424241,-0.0011493331,0.0011493331,-0.536898
37597,37597,0.04872725,0.069206335,0.020479083,0.0011492488,0.0011492488,0.53687537
33961,33961,0.03527271,0.05365078,0.018378071,0.0011492486,0.0011492486,0.53687537
26920,26920,0.017454546,0.032063484,0.014608938,0.0011489806,0.0011489806,0.5368035
7979,7979,0.039272726,0.05777777,0.018505044,0.001148975,0.001148975,0.536802
2869,2869,0.057090893,0.07365078,0.016559884,0.001148785,0.001148785,0.53675103
274,274,0.030545447,0.046031732,0.015486285,0.0011487294,0.0011487294,0.53673613
11923,11923,0.037818175,0.05555554,0.017737366,0.001148728,0.001148728,0.5367358
24944,24944,0.051272716,0.04126983,-0.010002885,-0.0011487138,0.0011487138,-0.5367319
28340,28340,0.06727271,0.08444441,0.017171703,0.0011485089,0.0011485089,0.53667694
961,961,0.06545453,0.059365056,-0.0060894713,-0.001148378,0.001148378,-0.53664184
10493,10493,0.055636346,0.048571415,-0.007064931,-0.0011483734,0.0011483734,-0.53664064
28355,28355,0.07781816,0.09301586,0.015197694,0.0011482188,0.0011482188,0.53659916
34826,34826,0.048363622,0.06666664,0.018303018,0.0011481256,0.0011481256,0.5365742
13443,13443,0.07599998,0.096190445,0.020190462,0.0011478555,0.0011478555,0.5365017
31124,31124,0.053090893,0.042222206,-0.010868687,-0.0011477941,0.0011477941,-0.5364852
34987,34987,0.024727268,0.041587293,0.016860025,0.0011477491,0.0011477491,0.5364731
25004,25004,0.05236363,0.07142855,0.019064922,0.0011476902,0.0011476902,0.5364573
5950,5950,0.06690907,0.056190457,-0.01071861,-0.0011475799,0.0011475799,-0.53642774
5974,5974,0.048363615,0.036507923,-0.011855692,-0.0011474926,0.0011474926,-0.53640425
28482,28482,0.027636359,0.043492045,0.015855687,0.0011474367,0.0011474367,0.53638923
21685,21685,0.05272726,0.043492053,-0.009235207,-0.0011473449,0.0011473449,-0.5363646
15898,15898,0.2574546,0.26253965,0.005085051,-0.0011471137,0.0011471137,-0.53630257
27400,27400,0.03454545,0.020317458,-0.014227994,-0.0011468021,0.0011468021,-0.5362189
16086,16086,0.06399998,0.08031742,0.016317442,0.0011467282,0.0011467282,0.53619903
20513,20513,0.03927272,0.05650792,0.017235197,0.0011465768,0.0011465768,0.5361584
33616,33616,0.054181807,0.071746,0.017564192,0.0011464925,0.0011464925,0.5361358
5394,5394,0.025818178,0.040952373,0.015134195,0.0011464546,0.0011464546,0.5361256
5655,5655,0.025818178,0.041904744,0.016086565,0.0011464357,0.0011464357,0.53612053
4676,4676,0.037454534,0.02730158,-0.010152955,-0.0011463913,0.0011463913,-0.53610855
14671,14671,0.03527272,0.053650785,0.018378064,0.0011463661,0.0011463661,0.5361018
3157,3157,0.054181803,0.044761885,-0.009419918,-0.0011461566,0.0011461566,-0.53604555
15965,15965,0.0894545,0.08476187,-0.004692629,-0.0011461293,0.0011461293,-0.53603816
16773,16773,0.07745453,0.0996825,0.022227973,0.0011461107,0.0011461107,0.5360332
22719,22719,0.04363635,0.03142856,-0.012207791,-0.0011460262,0.0011460262,-0.5360105
22435,22435,0.042181812,0.0590476,0.016865786,0.0011460201,0.0011460201,0.53600883
13173,13173,0.045090903,0.06412697,0.019036066,0.0011458956,0.0011458956,0.5359754
30868,30868,0.026181813,0.042857133,0.01667532,0.0011458748,0.0011458748,0.53596985
14161,14161,0.07236361,0.06349203,-0.008871578,-0.0011458229,0.0011458229,-0.5359559
32401,32401,0.10145451,0.1228571,0.02140259,0.001145782,0.001145782,0.5359449
5045,5045,0.11199995,0.10857137,-0.0034285784,-0.0011457326,0.0011457326,-0.53593165
24148,24148,0.028727269,0.044126973,0.015399704,0.0011453896,0.0011453896,0.53583944
29806,29806,0.052727252,0.042857137,-0.009870116,-0.0011453338,0.0011453338,-0.5358244
5616,5616,0.16363633,0.16380951,0.0001731813,-0.0011451375,0.0011451375,-0.53577167
8765,8765,0.029090907,0.045396812,0.016305905,0.0011451056,0.0011451056,0.5357631
7276,7276,0.013090909,0.02825396,0.01516305,0.0011450431,0.0011450431,0.5357463
29997,29997,0.03527272,0.052698404,0.017425682,0.0011449959,0.0011449959,0.53573364
27002,27002,0.047999993,0.037777767,-0.010222226,-0.0011449947,0.0011449947,-0.5357333
19887,19887,0.027999993,0.043492056,0.015492063,0.0011447847,0.0011447847,0.53567684
24761,24761,0.10363634,0.09682535,-0.006810993,-0.0011445181,0.0011445181,-0.5356052
