perm_idx,accuracy,balanced_accuracy,auc
977,0.4745762711864407,0.4733044733044733,0.48138528138528136
978,0.4745762711864407,0.47099567099567097,0.4253968253968254
979,0.5338983050847458,0.5277056277056277,0.5151515151515151
980,0.4406779661016949,0.4392496392496392,0.4135642135642135
981,0.5254237288135594,0.5243867243867244,0.5336219336219337
982,0.5084745762711864,0.5050505050505051,0.5102453102453102
983,0.4067796610169492,0.40634920634920635,0.45194805194805193
984,0.423728813559322,0.41645021645021646,0.38210678210678206
985,0.5932203389830508,0.5936507936507937,0.6075036075036074
986,0.4491525423728814,0.446031746031746,0.38961038961038963
987,0.4745762711864407,0.4721500721500721,0.4227994227994228
988,0.6016949152542372,0.5981240981240981,0.6155844155844156
989,0.5423728813559322,0.5414141414141413,0.5506493506493506
990,0.5847457627118644,0.5810966810966811,0.5864357864357865
991,0.4406779661016949,0.4380952380952381,0.3939393939393939
992,0.4745762711864407,0.4675324675324675,0.4161616161616162
993,0.5254237288135594,0.5243867243867244,0.5298701298701298
994,0.5847457627118644,0.5845598845598845,0.5705627705627705
995,0.5508474576271186,0.5481962481962481,0.552958152958153
996,0.4491525423728814,0.4494949494949495,0.45483405483405487
997,0.4830508474576271,0.4777777777777778,0.4851370851370851
998,0.5338983050847458,0.5311688311688312,0.535064935064935
999,0.4406779661016949,0.4380952380952381,0.47734487734487735
1000,0.4661016949152542,0.46190476190476193,0.4401154401154401
